price,ticketType,age,discount,date,departure,destination,duration,startTime,arrivalTime
"67,90",Super Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 50min,00:17,10:07,3
"75,90",Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 50min,00:17,10:07,3
"142,20",Flexpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 50min,00:17,10:07,3
"163,80",Flexpreis Plus,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 50min,00:17,10:07,3
"33,90",Super Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"39,90",Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"142,20",Flexpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"163,80",Flexpreis Plus,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"44,90",Super Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"50,90",Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"142,20",Flexpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"163,80",Flexpreis Plus,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"44,90",Super Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"50,90",Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"142,20",Flexpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"163,80",Flexpreis Plus,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"67,90",Super Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"75,90",Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"142,20",Flexpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"163,80",Flexpreis Plus,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"61,90",Super Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"69,90",Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"140,20",Flexpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"161,50",Flexpreis Plus,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"44,90",Super Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"50,90",Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"142,20",Flexpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"163,80",Flexpreis Plus,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"67,90",Super Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"75,90",Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"142,20",Flexpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"163,80",Flexpreis Plus,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"61,90",Super Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"69,90",Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"140,20",Flexpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"161,50",Flexpreis Plus,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"44,90",Super Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"50,90",Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"142,20",Flexpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"163,80",Flexpreis Plus,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"67,90",Super Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"75,90",Sparpreis,E,0,"Mo.,12.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
