price,ticketType,age,discount,date,departure,destination,duration,startTime,arrivalTime
"17,90",Super Sparpreis,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 18min,00:22,10:40,2
"22,40",Sparpreis,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 18min,00:22,10:40,2
"108,75",Flexpreis,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 18min,00:22,10:40,2
"125,15",Flexpreis Plus,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 18min,00:22,10:40,2
"17,90",Super Sparpreis,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 59min,00:41,10:40,4
"22,40",Sparpreis,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 59min,00:41,10:40,4
"108,75",Flexpreis,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 59min,00:41,10:40,4
"125,15",Flexpreis Plus,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 59min,00:41,10:40,4
"21,65",Super Sparpreis Young,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,04:28,11:40,2
"26,15",Sparpreis Young,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,04:28,11:40,2
"108,75",Flexpreis,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,04:28,11:40,2
"125,15",Flexpreis Plus,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,04:28,11:40,2
"17,90",Super Sparpreis,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 59min,00:41,10:40,4
"22,40",Sparpreis,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 59min,00:41,10:40,4
"108,75",Flexpreis,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 59min,00:41,10:40,4
"125,15",Flexpreis Plus,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,9h 59min,00:41,10:40,4
"21,65",Super Sparpreis Young,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,04:28,11:40,2
"26,15",Sparpreis Young,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,04:28,11:40,2
"108,75",Flexpreis,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,04:28,11:40,2
"125,15",Flexpreis Plus,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,04:28,11:40,2
"21,65",Super Sparpreis Young,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,05:26,12:40,1
"26,15",Sparpreis Young,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,05:26,12:40,1
"108,75",Flexpreis,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,05:26,12:40,1
"125,15",Flexpreis Plus,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,05:26,12:40,1
"21,65",Super Sparpreis Young,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:00,12:40,2
"26,15",Sparpreis Young,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:00,12:40,2
"108,75",Flexpreis,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:00,12:40,2
"125,15",Flexpreis Plus,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:00,12:40,2
"21,65",Super Sparpreis Young,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,04:28,11:40,2
"26,15",Sparpreis Young,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,04:28,11:40,2
"108,75",Flexpreis,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,04:28,11:40,2
"125,15",Flexpreis Plus,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,04:28,11:40,2
"21,65",Super Sparpreis Young,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,05:26,12:40,1
"26,15",Sparpreis Young,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,05:26,12:40,1
"108,75",Flexpreis,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,05:26,12:40,1
"125,15",Flexpreis Plus,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,05:26,12:40,1
"21,65",Super Sparpreis Young,Y,2,"Sa.,31.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:00,12:40,2
