price,ticketType,age,discount,date,departure,destination,duration,startTime,arrivalTime
"21,65",Super Sparpreis Young,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"26,15",Sparpreis Young,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"79,70",Flexpreis,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"91,50",Flexpreis Plus,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"26,90",Super Sparpreis Young,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"31,40",Sparpreis Young,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"79,70",Flexpreis,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"91,50",Flexpreis Plus,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"21,65",Super Sparpreis Young,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"26,15",Sparpreis Young,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"78,60",Flexpreis,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"90,30",Flexpreis Plus,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"21,65",Super Sparpreis Young,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"26,15",Sparpreis Young,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"79,70",Flexpreis,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"91,50",Flexpreis Plus,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"26,90",Super Sparpreis Young,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"31,40",Sparpreis Young,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"79,70",Flexpreis,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"91,50",Flexpreis Plus,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"21,65",Super Sparpreis Young,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"26,15",Sparpreis Young,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"78,60",Flexpreis,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"90,30",Flexpreis Plus,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3
"21,65",Super Sparpreis Young,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"26,15",Sparpreis Young,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"79,70",Flexpreis,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"91,50",Flexpreis Plus,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"26,90",Super Sparpreis Young,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"31,40",Sparpreis Young,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"79,70",Flexpreis,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"91,50",Flexpreis Plus,Y,3,"So.,20.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
