price,ticketType,age,discount,date,departure,destination,duration,startTime,arrivalTime,changes,searched tariffClass
"33,90",Super Sparpreis,E,0,"Fr.,03.02.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,10h 32min,00:22,10:54,2,1
"41,90",Sparpreis,E,0,"Fr.,03.02.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,10h 32min,00:22,10:54,2,1
"264,50",Flexpreis,E,0,"Fr.,03.02.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,10h 32min,00:22,10:54,2,1
"296,20",Flexpreis Plus,E,0,"Fr.,03.02.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,10h 32min,00:22,10:54,2,1
"33,90",Super Sparpreis,E,0,"Fr.,03.02.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 31min,04:28,10:59,1,1
"41,90",Sparpreis,E,0,"Fr.,03.02.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 31min,04:28,10:59,1,1
"264,50",Flexpreis,E,0,"Fr.,03.02.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 31min,04:28,10:59,1,1
"296,20",Flexpreis Plus,E,0,"Fr.,03.02.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 31min,04:28,10:59,1,1
"33,90",Super Sparpreis,E,0,"Fr.,03.02.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 14min,05:34,11:48,2,1
"41,90",Sparpreis,E,0,"Fr.,03.02.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 14min,05:34,11:48,2,1
"264,50",Flexpreis,E,0,"Fr.,03.02.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 14min,05:34,11:48,2,1
"296,20",Flexpreis Plus,E,0,"Fr.,03.02.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 14min,05:34,11:48,2,1
"33,90",Super Sparpreis,E,0,"Fr.,03.02.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,7h 18min,05:34,12:52,1,1
"41,90",Sparpreis,E,0,"Fr.,03.02.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,7h 18min,05:34,12:52,1,1
"264,50",Flexpreis,E,0,"Fr.,03.02.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,7h 18min,05:34,12:52,1,1
