price,ticketType,age,discount,date,departure,destination,duration,startTime,arrivalTime,changes,searched tariffClass
"40,40",Super Sparpreis,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,10h 32min,00:22,10:54,2,1
"46,40",Sparpreis,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,10h 32min,00:22,10:54,2,1
"165,65",Flexpreis,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,10h 32min,00:22,10:54,2,1
"185,55",Flexpreis Plus,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,10h 32min,00:22,10:54,2,1
"25,40",Super Sparpreis,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,10h 13min,00:41,10:54,4,1
"31,40",Sparpreis,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,10h 13min,00:41,10:54,4,1
"165,65",Flexpreis,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,10h 13min,00:41,10:54,4,1
"185,55",Flexpreis Plus,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,10h 13min,00:41,10:54,4,1
"92,90",Super Sparpreis,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 31min,04:28,10:59,1,1
"101,90",Sparpreis,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 31min,04:28,10:59,1,1
"165,65",Flexpreis,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 31min,04:28,10:59,1,1
"185,55",Flexpreis Plus,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 31min,04:28,10:59,1,1
"40,40",Super Sparpreis,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,7h 29min,05:26,12:55,1,1
"46,40",Sparpreis,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,7h 29min,05:26,12:55,1,1
"165,65",Flexpreis,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,7h 29min,05:26,12:55,1,1
"185,55",Flexpreis Plus,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,7h 29min,05:26,12:55,1,1
"151,40",Super Sparpreis,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 23min,06:29,12:52,2,1
"161,90",Sparpreis,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 23min,06:29,12:52,2,1
"165,65",Flexpreis,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 23min,06:29,12:52,2,1
"185,55",Flexpreis Plus,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 23min,06:29,12:52,2,1
"151,40",Super Sparpreis,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 30min,06:29,12:59,1,1
"161,90",Sparpreis,Y,1,"Sa.,28.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 30min,06:29,12:59,1,1
