price,ticketType,age,discount,date,departure,destination,duration,startTime,arrivalTime
"46,90",Super Sparpreis Young,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"52,90",Sparpreis Young,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"172,20",Flexpreis,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"197,40",Flexpreis Plus,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"46,90",Super Sparpreis Young,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"52,90",Sparpreis Young,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"169,80",Flexpreis,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"194,70",Flexpreis Plus,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"54,90",Super Sparpreis Young,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"62,90",Sparpreis Young,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"172,20",Flexpreis,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"197,40",Flexpreis Plus,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"46,90",Super Sparpreis Young,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"52,90",Sparpreis Young,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"172,20",Flexpreis,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"197,40",Flexpreis Plus,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"46,90",Super Sparpreis Young,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"52,90",Sparpreis Young,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"169,80",Flexpreis,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"194,70",Flexpreis Plus,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"54,90",Super Sparpreis Young,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"62,90",Sparpreis Young,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"172,20",Flexpreis,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"197,40",Flexpreis Plus,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"46,90",Super Sparpreis Young,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"52,90",Sparpreis Young,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"172,20",Flexpreis,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"197,40",Flexpreis Plus,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"46,90",Super Sparpreis Young,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"52,90",Sparpreis Young,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"169,80",Flexpreis,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"194,70",Flexpreis Plus,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"54,90",Super Sparpreis Young,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"62,90",Sparpreis Young,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"172,20",Flexpreis,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"197,40",Flexpreis Plus,Y,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
