price,ticketType,age,discount,date,departure,destination,duration,startTime,arrivalTime
"64,90",Super Sparpreis,Y,0,"Fr.,23.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"72,90",Sparpreis,Y,0,"Fr.,23.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"175,00",Flexpreis,Y,0,"Fr.,23.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"200,50",Flexpreis Plus,Y,0,"Fr.,23.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,10h 12min,00:22,10:34,2
"63,90",Super Sparpreis Young,Y,0,"Fr.,23.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"71,90",Sparpreis Young,Y,0,"Fr.,23.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"175,00",Flexpreis,Y,0,"Fr.,23.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"200,50",Flexpreis Plus,Y,0,"Fr.,23.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"108,90",Super Sparpreis,Y,0,"Fr.,23.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"118,90",Sparpreis,Y,0,"Fr.,23.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"175,00",Flexpreis,Y,0,"Fr.,23.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"200,50",Flexpreis Plus,Y,0,"Fr.,23.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:26,12:34,1
"94,90",Super Sparpreis,Y,0,"Fr.,23.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"102,90",Sparpreis,Y,0,"Fr.,23.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"172,60",Flexpreis,Y,0,"Fr.,23.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"197,80",Flexpreis Plus,Y,0,"Fr.,23.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 06min,05:34,11:40,2
"63,90",Super Sparpreis Young,Y,0,"Fr.,23.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"71,90",Sparpreis Young,Y,0,"Fr.,23.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
"175,00",Flexpreis,Y,0,"Fr.,23.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:28,11:34,2
