price,ticketType,age,discount,date,departure,destination,duration,startTime,arrivalTime
"17,90",Super Sparpreis,Y,4,"Mi.,30.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 50min,04:50,12:40,1
"22,40",Sparpreis,Y,4,"Mi.,30.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 50min,04:50,12:40,1
"81,85",Flexpreis,Y,4,"Mi.,30.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 50min,04:50,12:40,1
"93,90",Flexpreis Plus,Y,4,"Mi.,30.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 50min,04:50,12:40,1
"17,90",Super Sparpreis,Y,4,"Mi.,30.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"22,40",Sparpreis,Y,4,"Mi.,30.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"80,70",Flexpreis,Y,4,"Mi.,30.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"92,65",Flexpreis Plus,Y,4,"Mi.,30.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 36min,05:00,11:36,2
"21,65",Super Sparpreis Young,Y,4,"Mi.,30.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"26,15",Sparpreis Young,Y,4,"Mi.,30.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"81,85",Flexpreis,Y,4,"Mi.,30.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"93,90",Flexpreis Plus,Y,4,"Mi.,30.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"21,65",Super Sparpreis Young,Y,4,"Mi.,30.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 52min,06:50,14:42,1
"26,15",Sparpreis Young,Y,4,"Mi.,30.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 52min,06:50,14:42,1
"81,85",Flexpreis,Y,4,"Mi.,30.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 52min,06:50,14:42,1
"93,90",Flexpreis Plus,Y,4,"Mi.,30.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 52min,06:50,14:42,1
"21,65",Super Sparpreis Young,Y,4,"Mi.,30.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 45min,06:55,13:40,2
