price,ticketType,age,discount,date,departure,destination,duration,startTime,arrivalTime
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"35,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,65",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"82,85",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"95,05",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"35,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,65",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"82,85",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"95,05",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"35,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,65",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"82,85",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"95,05",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"35,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,65",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"82,85",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"95,05",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"35,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,65",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"82,85",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"95,05",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"35,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,65",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"82,85",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"95,05",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"35,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,65",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"82,85",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"95,05",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"35,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"39,65",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"82,85",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"95,05",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"35,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,65",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"82,85",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"95,05",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"35,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,65",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"82,85",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"95,05",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"35,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,65",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"82,85",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"95,05",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 12min,05:28,12:40,1
"35,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,65",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"82,85",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"95,05",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"35,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,65",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"82,85",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"95,05",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,06:01,12:34,2
"35,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"39,65",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"82,85",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"95,05",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"35,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"39,65",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,8h 01min,06:30,14:31,1
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"84,00",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"96,35",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"82,85",Flexpreis,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"95,05",Flexpreis Plus,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 03min,07:37,13:40,2
"41,15",Super Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
"47,15",Sparpreis Young,Y,4,"Fr.,09.12.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 14min,07:28,14:42,1
