price,ticketType,age,discount,date,departure,destination,duration,startTime,arrivalTime,changes,searched tariffClass
"25,40",Super Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,10h 32min,00:22,10:54,2,1
"31,40",Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,10h 32min,00:22,10:54,2,1
"180,20",Flexpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,10h 32min,00:22,10:54,2,1
"201,80",Flexpreis Plus,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,10h 32min,00:22,10:54,2,1
"32,90",Super Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 31min,04:28,10:59,1,1
"38,90",Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 31min,04:28,10:59,1,1
"180,20",Flexpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 31min,04:28,10:59,1,1
"201,80",Flexpreis Plus,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 31min,04:28,10:59,1,1
"47,90",Super Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,5h 48min,06:00,11:48,1,1
"55,40",Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,5h 48min,06:00,11:48,1,1
"180,20",Flexpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,5h 48min,06:00,11:48,1,1
"201,80",Flexpreis Plus,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,5h 48min,06:00,11:48,1,1
"47,90",Super Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 23min,06:29,12:52,2,1
"55,40",Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 23min,06:29,12:52,2,1
"180,20",Flexpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 23min,06:29,12:52,2,1
"201,80",Flexpreis Plus,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 23min,06:29,12:52,2,1
"47,90",Super Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 30min,06:29,12:59,1,1
"55,40",Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 30min,06:29,12:59,1,1
"180,20",Flexpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 30min,06:29,12:59,1,1
"201,80",Flexpreis Plus,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 30min,06:29,12:59,1,1
"53,90",Super Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,5h 44min,08:04,13:48,1,1
"61,40",Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,5h 44min,08:04,13:48,1,1
"180,20",Flexpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,5h 44min,08:04,13:48,1,1
"201,80",Flexpreis Plus,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,5h 44min,08:04,13:48,1,1
"47,90",Super Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 22min,08:29,14:51,2,1
"55,40",Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 22min,08:29,14:51,2,1
"180,20",Flexpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 22min,08:29,14:51,2,1
"201,80",Flexpreis Plus,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 22min,08:29,14:51,2,1
"47,90",Super Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 30min,08:29,14:59,1,1
"55,40",Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 30min,08:29,14:59,1,1
"180,20",Flexpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 30min,08:29,14:59,1,1
"201,80",Flexpreis Plus,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 30min,08:29,14:59,1,1
"47,90",Super Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 14min,09:34,15:48,1,1
"55,40",Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 14min,09:34,15:48,1,1
"180,20",Flexpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 14min,09:34,15:48,1,1
"201,80",Flexpreis Plus,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 14min,09:34,15:48,1,1
"49,40",Super Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,5h 54min,10:04,15:58,2,1
"56,90",Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,5h 54min,10:04,15:58,2,1
"180,20",Flexpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,5h 54min,10:04,15:58,2,1
"201,80",Flexpreis Plus,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,5h 54min,10:04,15:58,2,1
"49,40",Super Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 47min,10:04,16:51,1,1
"56,90",Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 47min,10:04,16:51,1,1
"180,20",Flexpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 47min,10:04,16:51,1,1
"201,80",Flexpreis Plus,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 47min,10:04,16:51,1,1
"53,90",Super Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 22min,10:29,16:51,2,1
"61,40",Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 22min,10:29,16:51,2,1
"180,20",Flexpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 22min,10:29,16:51,2,1
"201,80",Flexpreis Plus,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 22min,10:29,16:51,2,1
"53,90",Super Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 30min,10:29,16:59,1,1
"61,40",Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 30min,10:29,16:59,1,1
"180,20",Flexpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 30min,10:29,16:59,1,1
"201,80",Flexpreis Plus,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 30min,10:29,16:59,1,1
"59,90",Super Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,5h 44min,12:04,17:48,1,1
"67,40",Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,5h 44min,12:04,17:48,1,1
"180,20",Flexpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,5h 44min,12:04,17:48,1,1
"201,80",Flexpreis Plus,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,5h 44min,12:04,17:48,1,1
"53,90",Super Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 22min,12:29,18:51,2,1
"61,40",Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 22min,12:29,18:51,2,1
"180,20",Flexpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 22min,12:29,18:51,2,1
"201,80",Flexpreis Plus,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 22min,12:29,18:51,2,1
"53,90",Super Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 30min,12:29,18:59,1,1
"61,40",Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 30min,12:29,18:59,1,1
"180,20",Flexpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 30min,12:29,18:59,1,1
"201,80",Flexpreis Plus,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 30min,12:29,18:59,1,1
"53,90",Super Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 14min,13:34,19:48,1,1
"61,40",Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 14min,13:34,19:48,1,1
"180,20",Flexpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 14min,13:34,19:48,1,1
"201,80",Flexpreis Plus,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 14min,13:34,19:48,1,1
"53,90",Super Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 41min,14:04,20:45,2,1
"61,40",Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 41min,14:04,20:45,2,1
"180,20",Flexpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 41min,14:04,20:45,2,1
"201,80",Flexpreis Plus,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 41min,14:04,20:45,2,1
"53,90",Super Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 47min,14:04,20:51,1,1
"61,40",Sparpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 47min,14:04,20:51,1,1
"180,20",Flexpreis,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 47min,14:04,20:51,1,1
"201,80",Flexpreis Plus,Y,1,"Fr.,06.01.2023",Berlin+Hbf,Bahnhof+ZOB%252C+Memmingen,6h 47min,14:04,20:51,1,1
