price,ticketType,age,discount,date,departure,destination,duration,startTime,arrivalTime
"64,90",Super Sparpreis,E,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"72,90",Sparpreis,E,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"172,20",Flexpreis,E,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"197,40",Flexpreis Plus,E,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"64,90",Super Sparpreis,E,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"72,90",Sparpreis,E,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"169,80",Flexpreis,E,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"194,70",Flexpreis Plus,E,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"78,90",Super Sparpreis,E,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"86,90",Sparpreis,E,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"172,20",Flexpreis,E,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"197,40",Flexpreis Plus,E,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"64,90",Super Sparpreis,E,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"72,90",Sparpreis,E,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"172,20",Flexpreis,E,0,"Fr.,25.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
