price,ticketType,age,discount,date,departure,destination,duration,startTime,arrivalTime
"33,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"39,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"142,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"163,80",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"33,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"140,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"161,50",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"63,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"71,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"142,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"163,80",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"33,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"39,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"142,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"163,80",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"33,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"140,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"161,50",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"63,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"71,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"142,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"163,80",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"33,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"39,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"142,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"163,80",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"33,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"140,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"161,50",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"63,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"71,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"142,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"163,80",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"33,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"39,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"142,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"163,80",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"33,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"140,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"161,50",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"63,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"71,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"142,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"163,80",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"33,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"39,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"142,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"163,80",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"33,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"140,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"161,50",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"63,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"71,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"142,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"163,80",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"33,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"39,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"142,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"163,80",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"33,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"140,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"161,50",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"63,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"71,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"142,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"163,80",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"33,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"140,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"161,50",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"63,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"71,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"142,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"163,80",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"61,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"69,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"142,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"163,80",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1
"33,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"39,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"140,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"161,50",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2
"33,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"39,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"142,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"163,80",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"33,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"140,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"161,50",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"63,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"71,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"142,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"163,80",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"33,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"39,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"142,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"163,80",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"33,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"140,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"161,50",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"63,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"71,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"142,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"163,80",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2
"33,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"39,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"142,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"163,80",Flexpreis Plus,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1
"33,90",Super Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"39,90",Sparpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
"140,20",Flexpreis,E,0,"Di.,22.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 02min,05:34,11:36,2
