price,ticketType,age,discount,date,departure,destination,duration,startTime,arrivalTime,changes,searched tariffClass
"47,90",Super Sparpreis,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:30,11:36,2,2
"53,90",Sparpreis,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:30,11:36,2,2
"68,20",Flexpreis,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:30,11:36,2,2
"78,65",Flexpreis Plus,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 06min,04:30,11:36,2,2
"50,90",Super Sparpreis,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1,2
"56,90",Sparpreis,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1,2
"68,20",Flexpreis,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1,2
"78,65",Flexpreis Plus,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 08min,05:28,12:36,1,2
"59,15",Super Sparpreis,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2,2
"65,15",Sparpreis,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2,2
"68,20",Flexpreis,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2,2
"78,65",Flexpreis Plus,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 35min,06:01,12:36,2,2
"46,40",Super Sparpreis,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3,2
"52,40",Sparpreis,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3,2
"67,25",Flexpreis,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3,2
"77,55",Flexpreis Plus,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 40min,06:30,13:10,3,2
"56,15",Super Sparpreis,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1,2
"62,15",Sparpreis,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1,2
"68,20",Flexpreis,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1,2
"78,65",Flexpreis Plus,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,7h 10min,07:28,14:38,1,2
"50,90",Super Sparpreis,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2,2
"56,90",Sparpreis,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2,2
"67,25",Flexpreis,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2,2
"77,55",Flexpreis Plus,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,5h 59min,07:37,13:36,2,2
"68,20",Flexpreis,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,08:05,14:38,2,2
"78,65",Flexpreis Plus,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,08:05,14:38,2,2
"133,90",Super Sparpreis 1.Kl,E,4,"Sa.,19.11.2022",Berlin+Hbf,Biberach%28Ri%C3%9F%29,6h 33min,08:05,14:38,2,2
